Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
508,8292,1620,23,ROSIC,"[(0, 26), (81, 25), (81, 57), (0, 58)]"
509,5646,728,23,68.95,"[(0, 28), (81, 28), (81, 58), (0, 58)]"
510,8860,5546,23,ABSH,"[(0, 18), (81, 18), (81, 54), (0, 54)]"
511,6590,6520,22,ION,"[(5, 26), (61, 26), (61, 62), (5, 62)]"
511,6590,6520,22,),"[(61, 26), (72, 26), (72, 62), (61, 62)]"
512,6994,5944,22,08-06,"[(0, 26), (77, 26), (77, 54), (0, 54)]"
513,9240,1954,22,NGS,"[(0, 25), (63, 25), (63, 55), (0, 55)]"
514,8194,1620,22,COR,"[(11, 25), (77, 25), (77, 55), (11, 55)]"
515,8316,4008,22,POOL,"[(0, 24), (77, 24), (77, 54), (0, 54)]"
516,6254,4706,21,+,"[(22, 0), (40, 0), (41, 14), (23, 15)]"
518,6976,6356,21,CHE,"[(11, 22), (73, 21), (73, 52), (11, 53)]"
519,9002,5944,21,C,"[(0, 23), (12, 23), (12, 52), (0, 52)]"
519,9002,5944,21,CON,"[(11, 23), (73, 23), (73, 52), (11, 52)]"
521,8176,1048,33,PURF,"[(31, 0), (117, 0), (117, 26), (31, 26)]"
521,8176,1048,33,10.,"[(0, 43), (37, 42), (38, 75), (0, 76)]"
